116.852623  39.691921  2.222  0.023 i*  0.479  0.009 19.157  0.023 -21.805   0.018 -21.826   0.012   0.043   4
116.893448  39.668209  2.307  0.021 i*  0.354  0.009 18.587  0.026 -21.748   0.019 -21.829   0.013   0.043   4
117.189621  39.991463  2.215  0.027 i*  0.121  0.009 18.376  0.026 -20.798   0.019 -20.552   0.013   0.016   2
115.563911  38.898003  2.152  0.017 i*  0.700  0.004 19.929  0.008 -22.140   0.013 -22.128   0.008   0.020   4
115.731888  39.052795  2.391  0.031 i*  0.908  0.015 19.410  0.044 -23.697   0.026 -23.732   0.022   0.128   1
115.565063  39.334599  2.337  0.018 i*  0.714  0.005 19.737  0.010 -22.401   0.017 -22.385   0.010   0.019   2
116.172218  39.678574  2.417  0.027 i*  0.725  0.012 19.338  0.036 -22.855   0.022 -22.886   0.017   0.096   3
116.180443  39.768284  2.438  0.014 i*  0.817  0.005 19.612  0.013 -23.043   0.013 -23.050   0.008   0.042 100
116.316368  39.769878  2.045  0.034 i*  0.216  0.012 18.531  0.034 -21.117   0.021 -21.198   0.016   0.036   5
116.486862  39.912117  2.508  0.033 i*  0.921  0.011 19.828  0.031 -23.345   0.020 -23.364   0.015   0.100   3
115.083801  39.308289  2.163  0.028 i*  0.268  0.009 18.836  0.024 -21.070   0.021 -21.041   0.013   0.021   4
115.020332  39.290016  2.116  0.035 i*  0.707  0.012 20.047  0.035 -22.057   0.025 -22.072   0.017   0.063   8
116.023590  39.724384  2.147  0.029 i*  0.649  0.010 20.142  0.031 -21.672   0.021 -21.668   0.015   0.037   5
116.001999  39.839218  2.030  0.057 i*  0.262  0.020 19.372  0.059 -20.506   0.034 -20.504   0.028   0.037   5
114.933647  39.155094  2.371  0.018 i*  0.460  0.008 18.605  0.022 -22.262   0.019 -22.336   0.012   0.063   3
114.822243  39.377357  2.112  0.037 i*  0.605  0.011 20.255  0.034 -21.338   0.022 -21.336   0.017   0.038   3
114.984573  39.335869  2.315  0.024 i*  0.399  0.009 18.509  0.023 -22.056   0.021 -22.050   0.013   0.068   6
115.731110  39.542538  2.499  0.035 i*  1.040  0.017 20.311  0.052 -23.455   0.031 -23.521   0.025   0.128   5
115.685280  39.664520  2.227  0.016 i*  0.570  0.003 19.197  0.007 -22.219   0.012 -22.241   0.006   0.019   2
115.397339  39.790924  2.275  0.015 i*  0.426  0.003 18.856  0.007 -21.843   0.011 -21.876   0.009   0.019   3
115.239769  39.734825  2.303  0.022 i*  0.078  0.010 18.215  0.030 -20.744   0.022 -20.763   0.014   0.020   4
114.924553  39.732956  2.227  0.018 i*  0.916  0.006 20.240  0.017 -22.908   0.016 -22.948   0.010   0.044   8
114.880966  39.788895  2.379  0.016 i*  0.637  0.005 19.223  0.010 -22.531   0.017 -22.562   0.011   0.044   8
114.832748  39.766647  2.479  0.012 i*  0.859  0.004 19.544  0.009 -23.318   0.015 -23.313   0.008   0.043   7
114.752167  39.698029  2.235  0.022 i*  0.804  0.006 20.101  0.016 -22.488   0.019 -22.543   0.011   0.037   3
114.879204  39.537582  2.361  0.027 i*  0.776  0.009 19.307  0.026 -23.139   0.019 -23.178   0.013   0.090   7
114.641777  39.108360  2.130  0.033 i*  0.263  0.009 18.764  0.025 -21.116   0.018 -21.125   0.013   0.037   1
114.534126  38.933540  2.178  0.017 i*  0.362  0.003 18.577  0.007 -21.802   0.011 -21.783   0.006   0.021   1
114.575043  38.905151  2.399  0.028 i*  0.750  0.007 19.362  0.020 -22.955   0.019 -22.929   0.012   0.074   3
114.721336  39.569321  2.118  0.024 i*  0.556  0.008 19.513  0.022 -21.834   0.017 -21.904   0.011   0.037   3
114.209183  39.371681  2.336  0.025 i*  0.495  0.011 18.955  0.034 -22.089   0.022 -22.046   0.016   0.064  14
114.478088  39.299789  2.393  0.021 i*  0.719  0.011 19.194  0.031 -22.968   0.022 -23.030   0.015   0.083   9
114.126518  39.405197  2.423  0.034 i*  0.590  0.011 18.808  0.030 -22.712   0.021 -22.660   0.015   0.091  34
114.432701  39.522575  2.321  0.014 i*  0.590  0.004 19.181  0.009 -22.338   0.015 -22.345   0.007   0.019   5
114.123840  39.452091  2.269  0.032 i*  0.980  0.012 20.789  0.035 -22.678   0.023 -22.662   0.017   0.061  20
114.157921  39.764233  2.259  0.024 i*  0.438  0.009 19.091  0.024 -21.667   0.020 -21.642   0.013   0.036   4
114.289619  39.673416  2.367  0.037 i*  0.769  0.012 19.538  0.034 -22.873   0.023 -22.929   0.017   0.091  11
113.700989  39.451794  2.291  0.026 i*  0.855  0.008 19.802  0.022 -23.038   0.020 -23.070   0.013   0.074  13
113.916656  39.468369  2.276  0.027 i*  0.762  0.010 19.919  0.028 -22.458   0.022 -22.492   0.015   0.063  14
113.739548  39.405910  2.287  0.041 i*  1.294  0.014 21.372  0.041 -23.664   0.024 -23.895   0.021   0.075  11
114.081100  39.493153  2.202  0.037 i*  0.353  0.016 19.486  0.039 -20.846   0.024 -20.879   0.019   0.037 100
113.900146  39.305954  2.221  0.028 i*  0.709  0.008 19.896  0.024 -22.217   0.018 -22.270   0.012   0.040   3
113.843689  39.368813  2.234  0.030 i*  0.505  0.012 19.106  0.034 -21.985   0.024 -22.025   0.017   0.064  11
113.901741  39.523010  2.145  0.048 i*  0.410  0.017 19.809  0.051 -20.810   0.031 -20.903   0.024   0.037   5
114.062782  39.444782  2.422  0.014 i*  0.654  0.005 18.915  0.013 -22.922   0.015 -22.940   0.009   0.059  15
114.080132  39.365074  2.377  0.023 i*  0.602  0.010 19.325  0.029 -22.253   0.020 -22.260   0.014   0.063  16
113.715981  39.409966  2.523  0.023 i*  0.773  0.010 18.868  0.029 -23.567   0.022 -23.633   0.014   0.112  11
114.077812  39.415901  2.414  0.015 i*  0.757  0.006 19.161  0.017 -23.194   0.015 -23.225   0.009   0.063  18
114.046898  39.505741  2.263  0.034 i*  0.536  0.012 19.416  0.034 -21.830   0.022 -21.827   0.017   0.062 100
113.926872  39.767944  2.288  0.019 i*  0.452  0.006 18.940  0.016 -21.886   0.020 -21.909   0.012   0.036  12
113.901901  39.764874  2.419  0.015 i*  1.431  0.004 21.053  0.008 -24.672   0.013 -24.665   0.009   0.036 100
113.918129  39.550873  2.368  0.020 i*  0.482  0.007 18.827  0.017 -22.152   0.019 -22.163   0.012   0.055  12
113.905518  39.562695  2.327  0.017 i*  0.222  0.006 17.360  0.012 -22.316   0.019 -22.289   0.012   0.055  13
113.947006  39.781040  2.179  0.027 i*  0.723  0.010 20.288  0.028 -21.895   0.022 -21.939   0.015   0.036  11
113.940269  39.581203  2.342  0.022 i*  0.766  0.009 19.777  0.026 -22.621   0.021 -22.642   0.014   0.064 100
113.921303  39.693359  2.263  0.032 i*  0.530  0.011 19.518  0.029 -21.699   0.023 -21.735   0.015   0.042  17
115.139038  41.420609  2.343  0.028 i*  0.604  0.013 19.320  0.040 -22.267   0.026 -22.234   0.019   0.073 100
115.093246  41.294975  2.197  0.018 i*  0.293  0.006 18.702  0.015 -21.330   0.018 -20.948   0.011   0.016   3
115.005913  40.770870  2.409  0.024 i*  0.795  0.009 19.256  0.023 -23.287   0.018 -23.243   0.013   0.098   3
114.639359  40.462215  2.257  0.019 i*  0.420  0.007 19.060  0.020 -21.605   0.020 -21.613   0.012   0.037   5
114.684334  40.435848  2.182  0.018 i*  0.680  0.005 19.447  0.011 -22.521   0.018 -22.540   0.010   0.037   5
114.734154  40.447399  2.173  0.023 i*  0.370  0.011 19.070  0.031 -21.348   0.021 -21.394   0.015   0.037   5
115.370773  41.478569  2.325  0.028 i*  0.447  0.010 19.242  0.029 -21.562   0.022 -21.568   0.015   0.040   3
115.445198  40.725075  2.332  0.025 i*  0.756  0.011 19.741  0.033 -22.606   0.023 -22.586   0.016   0.080   2
115.457077  41.223812  2.185  0.033 i*  0.544  0.012 19.904  0.035 -21.385   0.022 -21.399   0.017   0.036   4
115.290260  40.998970  2.181  0.017 i*  0.478  0.003 19.603  0.007 -21.355   0.011 -21.424   0.005   0.015   1
115.370819  41.285774  2.176  0.029 i*  0.645  0.007 19.804  0.020 -21.986   0.016 -22.051   0.011   0.037   5
115.023331  40.408119  2.255  0.026 i*  0.675  0.014 19.937  0.041 -22.006   0.026 -22.007   0.020   0.069   4
115.076042  40.514599  2.200  0.026 i*  0.876  0.014 20.211  0.040 -22.736   0.026 -22.689   0.020   0.081   7
114.952507  40.597790  2.050  0.047 i*  0.623  0.014 20.505  0.040 -21.177   0.026 -21.188   0.020   0.037   2
114.928833  40.165291  2.190  0.033 i*  0.422  0.006 19.239  0.011 -21.438   0.019 -21.440   0.012   0.020   3
115.559952  41.255695  2.223  0.026 i*  0.396  0.011 19.274  0.031 -21.273   0.020 -21.302   0.015   0.037   3
115.502487  41.274418  2.138  0.024 i*  0.725  0.009 20.313  0.025 -21.878   0.018 -21.907   0.013   0.037   4
115.563713  40.963833  2.310  0.035 i*  0.688  0.014 19.474  0.038 -22.532   0.026 -22.584   0.019   0.089   0
115.424469  40.455078  2.281  0.018 i*  0.774  0.007 19.539  0.021 -22.896   0.017 -22.919   0.011   0.069 100
115.629242  41.105789  2.278  0.030 i*  0.856  0.010 19.890  0.029 -22.959   0.022 -23.011   0.015   0.080   5
115.656052  41.140923  2.293  0.019 i*  0.798  0.010 19.623  0.023 -22.934   0.020 -22.952   0.013   0.079   4
115.755959  41.710052  2.377  0.016 i*  0.342  0.006 17.661  0.014 -22.614   0.013 -22.620   0.008   0.072   2
115.632439  40.997902  1.976  0.022 i*  0.274  0.005 19.098  0.010 -20.841   0.017 -20.845   0.010   0.015   1
115.791412  40.807365  2.398  0.022 i*  0.751  0.011 19.280  0.032 -23.041   0.020 -23.099   0.015   0.087   5
115.691933  41.173134  2.235  0.036 i*  0.862  0.013 20.285  0.039 -22.594   0.026 -22.622   0.020   0.088   8
115.638573  40.505356  2.259  0.024 i*  0.370  0.006 18.693  0.014 -21.726   0.015 -21.703   0.009   0.037   7
115.702560  40.332371  2.329  0.019 i*  0.180  0.005 18.348  0.009 -21.121   0.014 -21.137   0.007   0.016   3
115.508980  40.640347  2.357  0.029 i*  0.807  0.015 19.087  0.045 -23.517   0.026 -23.575   0.021   0.127   4
115.538597  40.368511  2.207  0.025 i*  1.009  0.004 20.649  0.010 -22.963   0.016 -23.083   0.010   0.016   5
115.578056  40.575630  2.049  0.030 i*  0.620  0.010 20.038  0.031 -21.632   0.020 -21.658   0.015   0.037   6
115.439507  40.358086  2.275  0.015 i*  0.775  0.007 19.757  0.006 -22.687   0.010 -22.701   0.009   0.016   5
115.829338  40.301952  2.396  0.013 i*  0.307  0.003 18.342  0.007 -21.763   0.011 -21.781   0.009   0.017 100
115.781609  40.309052  2.377  0.020 i*  0.785  0.008 19.449  0.023 -23.045   0.020 -23.030   0.013   0.083   8
115.756752  40.553272  2.161  0.022 i*  1.090  0.006 20.893  0.017 -23.126   0.019 -23.104   0.011   0.037 100
115.517921  40.053215  2.243  0.013 i*  0.889  0.004 20.112  0.009 -22.899   0.015 -22.868   0.007   0.019   3
116.236107  40.319401  2.323  0.038 i*  0.776  0.015 19.845  0.043 -22.604   0.026 -22.613   0.021   0.087   5
115.725090  40.573135  2.034  0.036 i*  0.832  0.011 20.824  0.034 -21.902   0.021 -21.905   0.017   0.036   7
115.865509  40.535416  2.148  0.026 i*  0.501  0.006 19.343  0.013 -21.728   0.021 -21.748   0.014   0.037   5
115.987289  40.499119  2.216  0.018 i*  0.584  0.005 19.296  0.011 -22.194   0.019 -22.181   0.011   0.043   4
115.905853  41.551498  2.321  0.029 i*  0.665  0.014 19.580  0.040 -22.312   0.026 -22.290   0.020   0.079   4
116.118950  40.679230  2.484  0.028 i*  1.011  0.013 19.899  0.038 -23.725   0.026 -23.768   0.018   0.127   9
116.440453  40.620102  2.200  0.027 i*  0.604  0.011 19.572  0.031 -22.018   0.021 -21.961   0.016   0.063   2
116.313759  40.446075  2.415  0.019 i*  0.661  0.010 18.935  0.031 -22.939   0.021 -22.891   0.015   0.084 100
116.426918  40.199108  2.185  0.025 i*  0.482  0.005 19.175  0.010 -21.801   0.016 -21.776   0.010   0.017  11
116.388420  40.190117  2.399  0.014 i*  0.526  0.004 19.043  0.009 -22.153   0.015 -22.203   0.009   0.018  11
116.448753  40.182930  2.456  0.015 i*  0.674  0.006 18.963  0.016 -22.973   0.013 -22.948   0.009   0.070  15
116.343369  40.179745  2.382  0.014 i*  0.277  0.003 18.180  0.006 -21.775   0.011 -21.806   0.009   0.017  11
116.446762  40.779663  2.201  0.030 i*  0.765  0.022 19.927  0.029 -22.465   0.019 -22.477   0.015   0.073   1
116.500549  40.312164  2.111  0.029 i*  0.265  0.010 19.184  0.029 -20.711   0.020 -20.700   0.014   0.017  11
116.538979  40.274612  2.216  0.024 i*  0.250  0.008 18.899  0.020 -20.918   0.015 -20.945   0.011   0.017  10
116.473709  40.170410  2.152  0.021 i*  0.800  0.005 20.158  0.014 -22.408   0.012 -22.412   0.008   0.019  11
116.512962  40.117935  1.998  0.032 i*  0.325  0.008 19.067  0.020 -21.127   0.016 -21.139   0.011   0.017  11
117.130768  40.639374  2.142  0.025 i*  0.699  0.008 19.897  0.021 -22.164   0.017 -22.125   0.011   0.042   2
116.988228  40.923813  2.306  0.020 i*  0.579  0.007 18.815  0.018 -22.645   0.017 -22.603   0.010   0.070   6
116.724854  40.416672  2.300  0.053 i*  1.136  0.017 20.758  0.052 -23.488   0.030 -23.634   0.025   0.106   4
117.120468  40.364872  2.417  0.028 i*  0.678  0.013 19.174  0.040 -22.782   0.024 -22.777   0.019   0.086   4
116.805077  40.301609  2.412  0.028 i*  0.744  0.011 19.229  0.033 -23.059   0.020 -23.100   0.016   0.087   5
116.862289  37.409130  2.276  0.034 i*  0.614  0.018 19.535  0.042 -22.103   0.026 -22.137   0.022   0.075   3
116.901154  37.504501  2.304  0.018 i*  0.814  0.004 19.839  0.010 -22.801   0.013 -22.745   0.008   0.037 100
116.888512  37.346138  2.256  0.016 i*  0.520  0.004 19.572  0.009 -21.596   0.016 -21.619   0.010   0.016   1
